"Garnett Bancshares, Inc.","garnett bancshares"
"Sugar River Bancorp Mhc","sugar river bancorp mhc"
"Eminence Bankshares, Inc.","eminence bankshares"
"Bank Of Hawaii Corporation","bank of hawaii corporation"
"Waynoka Bancshares, Inc.","waynoka bancshares"
"Roxbury Bancshares, Inc.","roxbury bancshares"
"My Anns Corporation","my anns corporation"
"Commerce Bank And Trust Holding Company Employee Stock Ownership Plan","commerce bank and trust holding company employee stock ownership plan"
"Astra Financial Corporation","astra financial corporation"
"Plains Bancshares, Inc.","plains bancshares"
"Oceanpoint Financial Partners, Mhc","oceanpoint financial partners mhc"
"Coastal Bancshares, Inc.","coastal bancshares"
"First Hardee Holding Corporation","first hardee holding corporation"
"Oconee Financial Corporation","oconee financial corporation"
"Hcbf Holding Company, Inc.","hcbf holding company"
"Spencer Bancshares, Inc.","spencer bancshares"
"Garfield County Bancshares, Inc.","garfield county bancshares"
"Maple Hill Bancshares, Inc.","maple hill bancshares"
"Security First Bancshares Inc","security first bancshares"
"Community Bank Holdings Of Texas, Inc.","community bank holdings of texas"
"United Financial Bancorp, Inc.","united financial bancorp"
"First Connecticut Bancorp, Inc.","first connecticut bancorp"
"Connecticut Mutual Holding Company","connecticut mutual holding company"
"Sandhills Bancshares, Inc.","sandhills bancshares"
"Webster Financial Corporation","webster financial corporation"
"Wheeler County Bancshares, Inc.","wheeler county bancshares"
"Northern Bancorp, Inc.","northern bancorp"
"Fostoria Bankshares, Inc.","fostoria bankshares"
"Big Muddy Bancorp, Inc.","big muddy bancorp"
"Hawaii National Bancshares, Inc.","hawaii national bancshares"
"Southside Bancshares, Incorporated","southside bancshares incorporated"
"South Texas Bancshares, Inc.","south texas bancshares"
"Huntington Bancshares, Inc.","huntington bancshares"
"Coulee Bancshares, Inc.","coulee bancshares"
"Wanamingo Bancshares, Inc.","wanamingo bancshares"
"First Independent Bancshares, Inc.","first independent bancshares"
"Rmb Bancshares, Inc.","rmb bancshares"
"Western Commerce Bancshares Of Carlsbad, Inc.","western commerce bancshares of carlsbad"
"Beaman Bancshares, Inc.","beaman bancshares"
"Emmetsburg Bank Shares, Inc.","emmetsburg bank shares"
"Blackhawk Bancorporation, Inc.","blackhawk"
"Bangor Bancorp, Mhc","bangor bancorp mhc"
"Toronto-Dominion Bank, The","toronto-dominion bank the"
"Citizens Independent Bancorp, Inc.","citizens independent bancorp"
"Hometown Community Bancorp, Inc. Esop And Trust","hometown community bancorp esop and trust"
"How-Win Development Co.","how-win development co"
"Drake Holding Company","drake holding company"
"Zapata Bancshares, Inc.","zapata bancshares"
"Delhi Bancshares, Inc.","delhi bancshares"
"Salisbury Bancorp, Inc.","salisbury bancorp"
"Randall Bancshares, Inc.","randall bancshares"
"Town And Country Financial Corporation","town and country financial corporation"
"Adbanc, Inc.","adbanc"
"Cathay General Bancorp","cathay general bancorp"
"Evans Bancshares, Inc.","evans bancshares"
"West Suburban Bancorp, Inc.","west suburban bancorp"
"First New Mexico Financial Corporation","first new mexico financial corporation"
"Halbur Bancshares, Inc.","halbur bancshares"
"First Service Bancshares, Inc.","first service bancshares"
"Dakota Financial, Inc.","dakota financial"
"Bancook Corporation","bancook corporation"
"Alpine Bancorporation, Inc.","alpine"
"University Financial Corp, Gbc Dba Sunrise Banks","university financial corp gbc dba sunrise banks"
"Romy Hammes, Inc.","romy hammes"
"Easton Bancshares, Inc.","easton bancshares"
"Tall City Bancshares, Inc.","tall city bancshares"
"Sunsouth Bancshares, Inc.","sunsouth bancshares"
"Americo Bancshares, Inc.","americo bancshares"
"Everest Bancshares, Inc.","everest bancshares"
"Sumitomo Mitsui Financial Group, Inc.","sumitomo mitsui financial group"
"G-6 Corporation","g-6 corporation"
"Northern States Financial Corporation","northern states financial corporation"
"Merchants Trust, Inc.","merchants trust"
"Northwest Bancorporation Of Illinois, Inc.","northwest of illinois"
"Charter Bancshares, Inc.","charter bancshares"
"Texas Bancorp, Inc.","texas bancorp"
"Citizens Investment Company","citizens investment company"
"Firstbank Holding Company","firstbank holding company"
"Mcgregor Banco, Inc.","mcgregor banco"
"Carleton Agency, Inc.","carleton agency"
"Geneva State Company","geneva state company"
"Bruning Bancshares, Inc.","bruning bancshares"
"Foundation First Corporation","foundation first corporation"
"Sundown Bankshares, Inc.","sundown bankshares"
"Trinity Capital Corporation","trinity capital corporation"
"First Texas Bhc, Inc.","first texas bhc"
"Cedar Rapids State Company","cedar rapids state company"
"Exchange Financial, Inc.","exchange financial"
"Phelps County Bank Employee Stock Ownership Plan","phelps county bank employee stock ownership plan"
"Hocking Valley Bancshares, Inc.","hocking valley bancshares"
"Kennett Bancshares, Inc.","kennett bancshares"
"First National Bank Of Gillette Holding Company","first national bank of gillette holding company"
"Cbt Bancorp, Inc.","cbt bancorp"
"Kress National Bancshares, Inc.","kress national bancshares"
"Austin Colony, Inc.","austin colony"
"King Bancorp, Inc.","king bancorp"
"Tri City Bankshares Corporation","tri city bankshares corporation"
"Bluechip Bancshares, Llc","bluechip bancshares llc"
"Belle Glade Bank Corporation","belle glade bank corporation"
"Banc Of San Jacinto County Bancshares, Inc., The","banc of san jacinto county bancshares the"
"Royal Bancshares Of Pennsylvania, Inc.","royal bancshares of pennsylvania"
"Mountain Home Bancshares, Inc.","mountain home bancshares"
"Parkway Bancorp, Inc.","parkway bancorp"
"Gnb Bankshares Corporation","gnb bankshares corporation"
"Banco Bilbao Vizcaya Argentaria, S.A.","banco bilbao vizcaya argentaria sa"
"First Valley National Corp.","first valley national corporation"
"Inwood Bancshares, Inc.","inwood bancshares"
"Lindsay State Company","lindsay state company"
"Orono Financial, Inc.","orono financial"
"Community Bancorp Of Kentucky, Inc.","community bancorp of kentucky"
"Community Bankshares Of Wyoming","community bankshares of wyoming"
"Westbrand, Inc.","westbrand"
"Community Bancorp Of Louisiana, Inc.","community bancorp of louisiana"
"Csra Bank Corp.","csra bank corporation"
"First Minnetonka Bancorporation, Inc.","first minnetonka"
"Catoosa Bancshares, Inc.","catoosa bancshares"
"Valley Bancshares, Inc.","valley bancshares"
"Poplar Bluff Banc Company","poplar bluff banc company"
"Quinlan Bancshares, Inc.","quinlan bancshares"
"Sturm Financial Group, Inc.","sturm financial group"
"Fremont Bancorporation","fremont"
"Heritage Bancshares Group, Inc.","heritage bancshares group"
"First National Bancshares Of Weatherford, Inc.","first national bancshares of weatherford"
"Banner County Ban Corporation Employee Stock Ownership Plan And Trust","banner county ban corporation employee stock ownership plan and trust"
"Logan County Bancshares, Inc.","logan county bancshares"
"Firstar Financial Corp.","firstar financial corporation"
"American National Corporation","american national corporation"
"Seaway Bancshares, Inc.","seaway bancshares"
"Republic Bancorp Co.","republic bancorp co"
"First Malden Bancshares, Inc.","first malden bancshares"
"Hodge Bancshares, Inc.","hodge bancshares"
"Round Top Bancshares, Inc.","round top bancshares"
"Jane Austin Chapman Limited Partnership, L.P.","jane austin chapman limited partnership lp"
"Ctbc Financial Holding Co., Ltd.","ctbc financial holding co"
"Bac Financial Inc.","bac financial"
"Firstfed Bancorp, Inc. Employee Stock Ownership Plan","firstfed bancorp employee stock ownership plan"
"Kingsley Banc Corp","kingsley banc corporation"
"Bna Bancshares, Inc.","bna bancshares"
"Fnb Bancshares Of Central Alabama, Inc.","fnb bancshares of central alabama"
"Consumers Bancorp, Inc.","consumers bancorp"
"Spring Bancorp, Inc.","spring bancorp"
"Doniphan Bancshares, Inc.","doniphan bancshares"
"Machias Bancorp, Mhc","machias bancorp mhc"
"First Business Bancorp Co.","first business bancorp co"
"Pioneer Development Company","pioneer development company"
"Jackass Creek Land & Livestock Company","jackass creek land & livestock company"
"Lakeside Bancorp, Inc.","lakeside bancorp"
"State Bankshares, Inc.","state bankshares"
"Kes Bancshares, Inc.","kes bancshares"
"Altamaha Bancshares, Inc.","altamaha bancshares"
"Commercial Company, Inc.","commercial company"
"Park Bancorporation, Inc.","park"
"International Bancshares Corporation","international bancshares corporation"
"Carlson Bancshares, Inc.","carlson bancshares"
"Citizensada Financial Corporation","citizensada financial corporation"
"Community Bankshares, Inc.","community bankshares"
"Garden Plain Bancshares, Inc.","garden plain bancshares"
"Whittington Bancorp, Inc.","whittington bancorp"
"Texico Bancshares Corporation","texico bancshares corporation"
"First International Bancshares, Inc.","first international bancshares"
"Ameriwest Corporation","ameriwest corporation"
"C B & T Bancshares, Inc.","c b & t bancshares"
"Coffeyville Bancorp, Inc.","coffeyville bancorp"
"Lafourche Bancshares, Inc.","lafourche bancshares"
"River Valley Bancorporation, Inc.","river valley"
"Abby Bancorp, Inc.","abby bancorp"
"Midland Bancshares, Inc.","midland bancshares"
"Plaquemine Bancshares Corporation","plaquemine bancshares corporation"
"Kidd Partners, Ltd.","kidd partners"
"Amerigroup, Inc.","amerigroup"
"Summerville/Trion Bancshares, Inc.","summervilletrion bancshares"
"Ptb Corporation","ptb corporation"
"Boc Banshares, Inc.","boc banshares"
"Fsb Bancorp, Mhc","fsb bancorp mhc"
"Bank Leumi Le-Israel B.M.","bank leumi le-israel bm"
"West Gate Banshares, Inc.","west gate banshares"
"Citywide Banks Of Colorado, Inc.","citywide banks of colorado"
"Yadkin Financial Corporation","yadkin financial corporation"
"Manhattan Banking Corporation","manhattan banking corporation"
"Centinel Bank Shares, Inc.","centinel bank shares"
"Lakeland Bancorp, Inc.","lakeland bancorp"
"S.T.d. Investments, Inc.","std investments"
"Israel Discount Bank Limited","israel discount bank limited"
"Penn Bancshares, Inc.","penn bancshares"
"Bessemer Group, Incorporated, The","bessemer group incorporated the"
"Merchants And Manufacturers Bank Corporation","merchants and manufacturers bank corporation"
"First Mchenry Corporation","first mchenry corporation"
"General Bancshares, Inc.","general bancshares"
"North Central Bancorp, Inc.","north central bancorp"
"American Bancorp Of Oklahoma, Inc.","american bancorp of oklahoma"
"Parkway Bankshares, Inc","parkway bankshares"
"Amador Bancshares, Inc.","amador bancshares"
"H Bancorp Llc","h bancorp llc"
"First Independence Corporation","first independence corporation"
"South Georgia Bank Holding Company","south georgia bank holding company"
"Appalachian Financial Corporation","appalachian financial corporation"
"Brunswick Bancorp","brunswick bancorp"
"Rush-Oak Corporation","rush-oak corporation"
"Banco Financiero Y De Ahorros, S.A.","banco financiero y de ahorros sa"
"Cadiz Bancorp, Inc.","cadiz bancorp"
"American Bank Holding Corporation","american bank holding corporation"
"Marine Bancorp, Inc.","marine bancorp"
"Fidelity Holding Company","fidelity holding company"
"First Poteau Corporation","first poteau corporation"
"Whitaker Bank Corporation Of Kentucky","whitaker bank corporation of kentucky"
"Johnson Financial Group, Inc.","johnson financial group"
"Guaranty Development Company","guaranty development company"
"Gulf Coast Bancshares, Inc.","gulf coast bancshares"
"North Milwaukee Bancshares, Inc.","north milwaukee bancshares"
"Heartland Bancorp, Inc.","heartland bancorp"
"Flathead Holding Company Of Bigfork","flathead holding company of bigfork"
"Orient Bancorporation","orient"
"First Bancorporation Of Geraldine, Inc.","first of geraldine"
"North American Bancshares, Inc.","north american bancshares"
"Central Montana Bancorporation","central montana"
"Benchmark Bankshares, Inc.","benchmark bankshares"
"Ameris Bancorp","ameris bancorp"
"Byline Bancorp, Inc.","byline bancorp"
"Milk River Banquo, Inc.","milk river banquo"
"First Security Group","first security group"
"Shb Bancorp, Inc.","shb bancorp"
"Executive Banking Corporation","executive banking corporation"
"Tennessee State Bancshares, Inc.","tennessee state bancshares"
"Park Cities Financial Group, Inc.","park cities financial group"
"Pacific Continental Corporation","pacific continental corporation"
"Sequatchie Valley Bancshares, Inc.","sequatchie valley bancshares"
"Banco Santander, S.A.","banco santander sa"
"Wallis Bancshares, Inc.","wallis bancshares"
"Liberty Financial Services, Inc.","liberty financial services"
"Citizens Guaranty Financial Corporation","citizens guaranty financial corporation"
"Bankguam Holding Company","bankguam holding company"
"Damariscotta Bankshares, Inc.","damariscotta bankshares"
"Cnb Bancshares, Inc.","cnb bancshares"
"Montana Security, Inc.","montana security"
"Hardin County Bancshares, Inc.","hardin county bancshares"
"Tampa Bay Banking Company","tampa bay banking company"
"First State Holding Corp.","first state holding corporation"
"Southwest Security, Inc.","southwest security"
"Ontario Bancorporation, Inc.","ontario"
"Three Rivers Bankshares, Inc.","three rivers bankshares"
"City National Bancshares Corporation","city national bancshares corporation"
"Bridgeview Bancorp, Inc.","bridgeview bancorp"
"Delta National Bancorp","delta national bancorp"
"Bluegrass Bancshares, Inc.","bluegrass bancshares"
"Mountain Bancorp, Inc.","mountain bancorp"
"Espirito Santo Control S.A.","espirito santo control sa"
"Twin Cities Financial Services, Inc.","twin cities financial services"
"Community Bank Of South Florida, Inc.","community bank of south florida"
"National Bancorp, Inc.","national bancorp"
"Peoplessouth Bancshares, Inc.","peoplessouth bancshares"
"Horizon Bankshares, Inc.","horizon bankshares"
"Sebree Bankcorp","sebree bankcorp"
"Fidelity Southern Corporation","fidelity southern corporation"
"Fidelity Bancshares, Inc.","fidelity bancshares"
"First Team Resources Corporation","first team resources corporation"
"Banco Popular Espanol, S.A.","banco popular espanol sa"
"Flathead Lake Bancorporation, Inc.","flathead lake"
"Omni Bancorp, Inc.","omni bancorp"
"Cornerstone Bancorporation, Inc.","cornerstone"
"Wcg Bancshares, Inc.","wcg bancshares"
"Oak Ridge Bancshares, Inc.","oak ridge bancshares"
"Abna Holdings, Inc.","abna holdings"
"Banctenn Corp.","banctenn corporation"
"Continental Bancorp","continental bancorp"
